segment,计数,count_std
师范生,4,-0.128434743364
总要,4,-0.128434743364
布隆迪,4,-0.128434743364
布鲁克林,4,-0.128434743364
本刊,4,-0.128434743364
总裁兼,4,-0.128434743364
多轨,4,-0.128434743364
在建设中,4,-0.128434743364
浇水,4,-0.128434743364
数十倍,4,-0.128434743364
在改革中,4,-0.128434743364
济南市委,4,-0.128434743364
数千名,4,-0.128434743364
多起,4,-0.128434743364
浈,4,-0.128434743364
师徒,4,-0.128434743364
总理府,4,-0.128434743364
在我心中,4,-0.128434743364
数十间,4,-0.128434743364
总的看,4,-0.128434743364
本想,4,-0.128434743364
数千万元,4,-0.128434743364
多问,4,-0.128434743364
末尾,4,-0.128434743364
市场总监,4,-0.128434743364
多页,4,-0.128434743364
圣经,4,-0.128434743364
夜航,4,-0.128434743364
浓墨重彩,4,-0.128434743364
漯阜,4,-0.128434743364
未料,4,-0.128434743364
朱国贤,4,-0.128434743364
散养,4,-0.128434743364
总务处,4,-0.128434743364
夜班,4,-0.128434743364
恢复名誉,4,-0.128434743364
夜深人静,4,-0.128434743364
流离失所,4,-0.128434743364
帕拉,4,-0.128434743364
恒,4,-0.128434743364
数是,4,-0.128434743364
总参谋部,4,-0.128434743364
朱兵,4,-0.128434743364
市界,4,-0.128434743364
市自贸办,4,-0.128434743364
夜宵,4,-0.128434743364
市郊,4,-0.128434743364
流言蜚语,4,-0.128434743364
夜以继日,4,-0.128434743364
本音,4,-0.128434743364
数不胜数,4,-0.128434743364
布伦特,4,-0.128434743364
在位,4,-0.128434743364
本钱,4,-0.128434743364
总得,4,-0.128434743364
杀手,4,-0.128434743364
浦项,4,-0.128434743364
满身,4,-0.128434743364
工薪层,4,-0.128434743364
澳式,4,-0.128434743364
工棚,4,-0.128434743364
文化圈,4,-0.128434743364
工科,4,-0.128434743364
津门,4,-0.128434743364
澳大利亚政府,4,-0.128434743364
思南,4,-0.128434743364
工程系,4,-0.128434743364
常让,4,-0.128434743364
常规化,4,-0.128434743364
工程量,4,-0.128434743364
李培林,4,-0.128434743364
圆圆,4,-0.128434743364
思想品德,4,-0.128434743364
澡,4,-0.128434743364
教学资源,4,-0.128434743364
工读教育,4,-0.128434743364
工资卡,4,-0.128434743364
工资待遇,4,-0.128434743364
李友,4,-0.128434743364
惊悚,4,-0.128434743364
惊恐,4,-0.128434743364
工陶,4,-0.128434743364
滨河,4,-0.128434743364
圆桌,4,-0.128434743364
李军,4,-0.128434743364
敏捷,4,-0.128434743364
李兴智,4,-0.128434743364
救下,4,-0.128434743364
大叫,4,-0.128434743364
多子,4,-0.128434743364
常青,4,-0.128434743364
津市,4,-0.128434743364
故对,4,-0.128434743364
政界人士,4,-0.128434743364
多块,4,-0.128434743364
滥权,4,-0.128434743364
想以,4,-0.128434743364
洛克希德,4,-0.128434743364
工业部,4,-0.128434743364
图村,4,-0.128434743364
干吗,4,-0.128434743364
政经,4,-0.128434743364
大大的,4,-0.128434743364
惯,4,-0.128434743364
大大方方,4,-0.128434743364
多头,4,-0.128434743364
惩教,4,-0.128434743364
李建,4,-0.128434743364
干不了,4,-0.128434743364
幢,4,-0.128434743364
滨州,4,-0.128434743364
怎能不,4,-0.128434743364
工具箱,4,-0.128434743364
大堂,4,-0.128434743364
故人,4,-0.128434743364
惨死,4,-0.128434743364
望海,4,-0.128434743364
故土,4,-0.128434743364
文化节,4,-0.128434743364
惧色,4,-0.128434743364
工序,4,-0.128434743364
李小飞,4,-0.128434743364
李光耀,4,-0.128434743364
圆点,4,-0.128434743364
情真意切,4,-0.128434743364
地厅级,4,-0.128434743364
悬案,4,-0.128434743364
整改措施,4,-0.128434743364
帷幕,4,-0.128434743364
大力加强,4,-0.128434743364
活生生,4,-0.128434743364
教学内容,4,-0.128434743364
帮派,4,-0.128434743364
教学区,4,-0.128434743364
巩固率,4,-0.128434743364
悦海,4,-0.128434743364
地勤人员,4,-0.128434743364
土地利用,4,-0.128434743364
权之争,4,-0.128434743364
杂散,4,-0.128434743364
教学方法,4,-0.128434743364
多才多艺,4,-0.128434743364
差旅费,4,-0.128434743364
急诊室,4,-0.128434743364
漂泊,4,-0.128434743364
差等次,4,-0.128434743364
帮帮忙,4,-0.128434743364
多批,4,-0.128434743364
活跃度,4,-0.128434743364
期末,4,-0.128434743364
漆,4,-0.128434743364
杀猫,4,-0.128434743364
潜水服,4,-0.128434743364
大党,4,-0.128434743364
教学质量,4,-0.128434743364
漂,4,-0.128434743364
巨晓林,4,-0.128434743364
敷衍塞责,4,-0.128434743364
教书,4,-0.128434743364
左堤,4,-0.128434743364
思索,4,-0.128434743364
浮肿,4,-0.128434743364
潮湿,4,-0.128434743364
大发,4,-0.128434743364
情有可原,4,-0.128434743364
李优,4,-0.128434743364
圈儿,4,-0.128434743364
情操,4,-0.128434743364
多巴胺,4,-0.128434743364
朝核,4,-0.128434743364
李云忠,4,-0.128434743364
常德市,4,-0.128434743364
朝气,4,-0.128434743364
左转,4,-0.128434743364
常州市,4,-0.128434743364
左金,4,-0.128434743364
急促,4,-0.128434743364
情夫,4,-0.128434743364
大半个,4,-0.128434743364
多建,4,-0.128434743364
急停,4,-0.128434743364
活动区,4,-0.128434743364
浪,4,-0.128434743364
浩生,4,-0.128434743364
救猫,4,-0.128434743364
权色,4,-0.128434743364
整栋,4,-0.128434743364
活在,4,-0.128434743364
断章取义,4,-0.128434743364
就位,4,-0.128434743364
成钢,4,-0.128434743364
德利,4,-0.128434743364
对症,4,-0.128434743364
应询,4,-0.128434743364
手绘,4,-0.128434743364
复发,4,-0.128434743364
对立面,4,-0.128434743364
搜证,4,-0.128434743364
河池,4,-0.128434743364
对簿公堂,4,-0.128434743364
河沙,4,-0.128434743364
消退,4,-0.128434743364
手机短信,4,-0.128434743364
搞上去,4,-0.128434743364
坑洼,4,-0.128434743364
消费观念,4,-0.128434743364
河谷,4,-0.128434743364
复,4,-0.128434743364
新机,4,-0.128434743364
消费税,4,-0.128434743364
新晋,4,-0.128434743364
核计划,4,-0.128434743364
对银隆,4,-0.128434743364
曾玲,4,-0.128434743364
复旦,4,-0.128434743364
对雾,4,-0.128434743364
核电厂,4,-0.128434743364
坐镇,4,-0.128434743364
曾用,4,-0.128434743364
囤,4,-0.128434743364
囤地,4,-0.128434743364
德化,4,-0.128434743364
应运而生,4,-0.128434743364
河村,4,-0.128434743364
手至,4,-0.128434743364
应选,4,-0.128434743364
案侦,4,-0.128434743364
对吉大,4,-0.128434743364
扑克牌,4,-0.128434743364
扑克,4,-0.128434743364
底座,4,-0.128434743364
微胖,4,-0.128434743364
团委书记,4,-0.128434743364
曹操,4,-0.128434743364
太强,4,-0.128434743364
太平间,4,-0.128434743364
揽,4,-0.128434743364
点过,4,-0.128434743364
搁,4,-0.128434743364
桅,4,-0.128434743364
块头,4,-0.128434743364
对往,4,-0.128434743364
才刚,4,-0.128434743364
手镯,4,-0.128434743364
手足,4,-0.128434743364
河南省高级人民法院,4,-0.128434743364
太少,4,-0.128434743364
搓,4,-0.128434743364
复印,4,-0.128434743364
团组织,4,-0.128434743364
栾海,4,-0.128434743364
栽赃,4,-0.128434743364
团结一心,4,-0.128434743364
搜捕,4,-0.128434743364
对查,4,-0.128434743364
河面上,4,-0.128434743364
点心,4,-0.128434743364
应征入伍,4,-0.128434743364
治丧,4,-0.128434743364
消炎,4,-0.128434743364
摆动,4,-0.128434743364
导读,4,-0.128434743364
湖刀,4,-0.128434743364
坐月子,4,-0.128434743364
德意志,4,-0.128434743364
治安案件,4,-0.128434743364
库尔勒,4,-0.128434743364
所有者,4,-0.128434743364
封口,4,-0.128434743364
封建,4,-0.128434743364
样,4,-0.128434743364
天真,4,-0.128434743364
新德里,4,-0.128434743364
摇摇欲坠,4,-0.128434743364
新形态,4,-0.128434743364
夏宝龙,4,-0.128434743364
消法,4,-0.128434743364
所开,4,-0.128434743364
夏平,4,-0.128434743364
消毒液,4,-0.128434743364
治河,4,-0.128434743364
德方愿,4,-0.128434743364
消极情绪,4,-0.128434743364
所处,4,-0.128434743364
将令,4,-0.128434743364
床边,4,-0.128434743364
校区内,4,-0.128434743364
治院,4,-0.128434743364
天舟,4,-0.128434743364
天色,4,-0.128434743364
手动,4,-0.128434743364
新思路,4,-0.128434743364
坐轮椅,4,-0.128434743364
寻思,4,-0.128434743364
沸腾,4,-0.128434743364
手举,4,-0.128434743364
核战略,4,-0.128434743364
点头,4,-0.128434743364
寻死,4,-0.128434743364
曾诚,4,-0.128434743364
核心思想,4,-0.128434743364
应多,4,-0.128434743364
寻访,4,-0.128434743364
导,4,-0.128434743364
天长市,4,-0.128434743364
导则,4,-0.128434743364
复盘,4,-0.128434743364
导尿,4,-0.128434743364
天野,4,-0.128434743364
扁桃体,4,-0.128434743364
德媒称,4,-0.128434743364
所踪,4,-0.128434743364
天蓝,4,-0.128434743364
所负,4,-0.128434743364
园林,4,-0.128434743364
所设,4,-0.128434743364
坐船去,4,-0.128434743364
最低水平,4,-0.128434743364
核废料,4,-0.128434743364
导火索,4,-0.128434743364
最低点,4,-0.128434743364
河北人,4,-0.128434743364
烈火,4,-0.128434743364
天河,4,-0.128434743364
御用,4,-0.128434743364
寂寞,4,-0.128434743364
烫,4,-0.128434743364
打过,4,-0.128434743364
寄予厚望,4,-0.128434743364
处理完毕,4,-0.128434743364
寄出去,4,-0.128434743364
寄存,4,-0.128434743364
梅肖说,4,-0.128434743364
寄给,4,-0.128434743364
寄诚,4,-0.128434743364
没有勇气,4,-0.128434743364
游园,4,-0.128434743364
梅将,4,-0.128434743364
提前准备,4,-0.128434743364
密切关系,4,-0.128434743364
揭幕,4,-0.128434743364
提取物,4,-0.128434743364
坚硬,4,-0.128434743364
密切合作,4,-0.128434743364
废核,4,-0.128434743364
因对,4,-0.128434743364
废掉,4,-0.128434743364
坚持到底,4,-0.128434743364
打私,4,-0.128434743364
更久,4,-0.128434743364
梁立昌,4,-0.128434743364
因患,4,-0.128434743364
因找,4,-0.128434743364
打碎,4,-0.128434743364
梁波,4,-0.128434743364
提克,4,-0.128434743364
没底,4,-0.128434743364
宿舍区,4,-0.128434743364
失事,4,-0.128434743364
掷,4,-0.128434743364
坠崖,4,-0.128434743364
回顾过去,4,-0.128434743364
掸邦,4,-0.128434743364
掺水,4,-0.128434743364
游乐场,4,-0.128434743364
座机,4,-0.128434743364
宽带,4,-0.128434743364
梨树,4,-0.128434743364
宽广,4,-0.128434743364
失独,4,-0.128434743364
梧州市,4,-0.128434743364
失火,4,-0.128434743364
宽约,4,-0.128434743364
失散,4,-0.128434743364
梦洛,4,-0.128434743364
失恋,4,-0.128434743364
涉外,4,-0.128434743364
处理不当,4,-0.128434743364
打高尔夫,4,-0.128434743364
失实,4,-0.128434743364
坝,4,-0.128434743364
没好,4,-0.128434743364
失去平衡,4,-0.128434743364
得逞,4,-0.128434743364
游动,4,-0.128434743364
梗阻,4,-0.128434743364
废纸,4,-0.128434743364
梗,4,-0.128434743364
坚强意志,4,-0.128434743364
富于,4,-0.128434743364
富余,4,-0.128434743364
寒风,4,-0.128434743364
提过,4,-0.128434743364
微博及,4,-0.128434743364
打头阵,4,-0.128434743364
提防,4,-0.128434743364
没面子,4,-0.128434743364
太脏,4,-0.128434743364
因购买,4,-0.128434743364
察看,4,-0.128434743364
更替,4,-0.128434743364
打向,4,-0.128434743364
打卡,4,-0.128434743364
寸步难行,4,-0.128434743364
桌面上,4,-0.128434743364
坚守岗位,4,-0.128434743364
太短,4,-0.128434743364
插画,4,-0.128434743364
更让人,4,-0.128434743364
案底,4,-0.128434743364
打了个,4,-0.128434743364
案宗,4,-0.128434743364
对公,4,-0.128434743364
沧桑,4,-0.128434743364
案后,4,-0.128434743364
备考,4,-0.128434743364
消防安全,4,-0.128434743364
游戏机,4,-0.128434743364
扑鼻,4,-0.128434743364
河则,4,-0.128434743364
消防大队,4,-0.128434743364
店门,4,-0.128434743364
太过分,4,-0.128434743364
富力,4,-0.128434743364
太近,4,-0.128434743364
富含,4,-0.128434743364
更令,4,-0.128434743364
新语,4,-0.128434743364
打法,4,-0.128434743364
打架斗殴,4,-0.128434743364
庞红卫,4,-0.128434743364
新街,4,-0.128434743364
烦,4,-0.128434743364
梁国,4,-0.128434743364
富翁,4,-0.128434743364
打掉,4,-0.128434743364
梁云,4,-0.128434743364
庞庞塔,4,-0.128434743364
烤鸭,4,-0.128434743364
涉侨,4,-0.128434743364
梁世,4,-0.128434743364
太阳宫,4,-0.128434743364
没说,4,-0.128434743364
庙里,4,-0.128434743364
打折扣,4,-0.128434743364
没过,4,-0.128434743364
富阳,4,-0.128434743364
微博下,4,-0.128434743364
寒冬,4,-0.128434743364
桥下,4,-0.128434743364
提货,4,-0.128434743364
提货单,4,-0.128434743364
新线,4,-0.128434743364
档案文件,4,-0.128434743364
所在区域,4,-0.128434743364
消散,4,-0.128434743364
国家电网,4,-0.128434743364
操作步骤,4,-0.128434743364
大酒店,4,-0.128434743364
擅自决定,4,-0.128434743364
小贩,4,-0.128434743364
小费,4,-0.128434743364
灵丹妙药,4,-0.128434743364
战备值班,4,-0.128434743364
枸橼酸,4,-0.128434743364
操之过急,4,-0.128434743364
架设,4,-0.128434743364
国外品牌,4,-0.128434743364
战前,4,-0.128434743364
海路,4,-0.128434743364
海豹,4,-0.128434743364
月饼,4,-0.128434743364
小高潮,4,-0.128434743364
战船,4,-0.128434743364
国奥,4,-0.128434743364
广为,4,-0.128434743364
枪响,4,-0.128434743364
操盘,4,-0.128434743364
心病,4,-0.128434743364
大通银行,4,-0.128434743364
法律效力,4,-0.128434743364
枪乌贼,4,-0.128434743364
或待,4,-0.128434743364
擦肩而过,4,-0.128434743364
心碎,4,-0.128434743364
擦边球,4,-0.128434743364
或个,4,-0.128434743364
戕害,4,-0.128434743364
外教,4,-0.128434743364
国土开发,4,-0.128434743364
小觑,4,-0.128434743364
地面沉降,4,-0.128434743364
广告语,4,-0.128434743364
战略部署,4,-0.128434743364
某西,4,-0.128434743364
战略规划,4,-0.128434743364
法学界,4,-0.128434743364
海都,4,-0.128434743364
小看,4,-0.128434743364
心梗,4,-0.128434743364
战略物资,4,-0.128434743364
某甲为,4,-0.128434743364
某用,4,-0.128434743364
新亮点,4,-0.128434743364
某炎,4,-0.128434743364
小红车,4,-0.128434743364
外小,4,-0.128434743364
外延,4,-0.128434743364
播放器,4,-0.128434743364
某松,4,-0.128434743364
广告主,4,-0.128434743364
某平,4,-0.128434743364
战果,4,-0.128434743364
心灰意冷,4,-0.128434743364
小腿,4,-0.128434743364
小花,4,-0.128434743364
灵宝,4,-0.128434743364
战术导弹,4,-0.128434743364
外患,4,-0.128434743364
新乡县,4,-0.128434743364
某位,4,-0.128434743364
海空,4,-0.128434743364
牧区,4,-0.128434743364
斯科特,4,-0.128434743364
林圣杰,4,-0.128434743364
幸运地,4,-0.128434743364
林吉特,4,-0.128434743364
外派,4,-0.128434743364
斯密,4,-0.128434743364
斯堡,4,-0.128434743364
我委将,4,-0.128434743364
必反,4,-0.128434743364
斯卡伯勒,4,-0.128434743364
法源,4,-0.128434743364
尚能,4,-0.128434743364
枉法,4,-0.128434743364
幸亏,4,-0.128434743364
国家杜马,4,-0.128434743364
并非易事,4,-0.128434743364
我同,4,-0.128434743364
尝,4,-0.128434743364
溜走,4,-0.128434743364
有图,4,-0.128434743364
有天,4,-0.128434743364
尝尝,4,-0.128434743364
国家森林公园,4,-0.128434743364
断言,4,-0.128434743364
收工,4,-0.128434743364
有家,4,-0.128434743364
尤为重要,4,-0.128434743364
构架,4,-0.128434743364
收成,4,-0.128434743364
就业率,4,-0.128434743364
灭菌,4,-0.128434743364
收件人,4,-0.128434743364
收买,4,-0.128434743364
少校,4,-0.128434743364
斯托克,4,-0.128434743364
法律纠纷,4,-0.128434743364
幽灵,4,-0.128434743364
支持性,4,-0.128434743364
我试,4,-0.128434743364
心脑血管,4,-0.128434743364
林说,4,-0.128434743364
我见,4,-0.128434743364
大输液,4,-0.128434743364
幼稚园,4,-0.128434743364
支架,4,-0.128434743364
幼犬,4,-0.128434743364
国家元首,4,-0.128434743364
海珠区,4,-0.128434743364
支树,4,-0.128434743364
我爱你,4,-0.128434743364
大足,4,-0.128434743364
支槽,4,-0.128434743364
国家卫生研究院,4,-0.128434743364
地道,4,-0.128434743364
我演,4,-0.128434743364
有助,4,-0.128434743364
尖叫,4,-0.128434743364
幼升,4,-0.128434743364
外汇收入,4,-0.128434743364
斯托尔,4,-0.128434743364
尖草坪区,4,-0.128434743364
林家,4,-0.128434743364
法条,4,-0.128434743364
幼儿教育,4,-0.128434743364
国务院学位委员会,4,-0.128434743364
撤除,4,-0.128434743364
最广,4,-0.128434743364
固守,4,-0.128434743364
小兵,4,-0.128434743364
泄题,4,-0.128434743364
天快,4,-0.128434743364
标有,4,-0.128434743364
庄某,4,-0.128434743364
天心区,4,-0.128434743364
固件,4,-0.128434743364
标普,4,-0.128434743364
庄德水,4,-0.128434743364
最热,4,-0.128434743364
摩根,4,-0.128434743364
外交部门,4,-0.128434743364
摩根士丹利,4,-0.128434743364
小到,4,-0.128434743364
新婚,4,-0.128434743364
湿润,4,-0.128434743364
最短,4,-0.128434743364
最能,4,-0.128434743364
最能体现,4,-0.128434743364
外侧,4,-0.128434743364
小吃店,4,-0.128434743364
固定翼,4,-0.128434743364
广袤,4,-0.128434743364
最迟,4,-0.128434743364
广田,4,-0.128434743364
炒家,4,-0.128434743364
小咪,4,-0.128434743364
法不溯,4,-0.128434743364
炒客,4,-0.128434743364
房县,4,-0.128434743364
标榜,4,-0.128434743364
德罗,4,-0.128434743364
标的额,4,-0.128434743364
外交机构,4,-0.128434743364
栖身,4,-0.128434743364
围城,4,-0.128434743364
炮火,4,-0.128434743364
栓系,4,-0.128434743364
所发,4,-0.128434743364
消息报,4,-0.128434743364
所写,4,-0.128434743364
床上用品,4,-0.128434743364
围成,4,-0.128434743364
天桥,4,-0.128434743364
沿河,4,-0.128434743364
坐上,4,-0.128434743364
最惨,4,-0.128434743364
消保委,4,-0.128434743364
坏账,4,-0.128434743364
房龄,4,-0.128434743364
尊贵,4,-0.128434743364
尊重知识,4,-0.128434743364
沿街,4,-0.128434743364
围捕,4,-0.128434743364
小万工,4,-0.128434743364
湖南省委,4,-0.128434743364
标语牌,4,-0.128434743364
房车,4,-0.128434743364
庄重,4,-0.128434743364
外交学院,4,-0.128434743364
德系,4,-0.128434743364
摧残,4,-0.128434743364
小余,4,-0.128434743364
栅栏,4,-0.128434743364
天大,4,-0.128434743364
栃,4,-0.128434743364
小巧,4,-0.128434743364
查车,4,-0.128434743364
新加坡国立大学,4,-0.128434743364
广州港,4,-0.128434743364
灾后,4,-0.128434743364
撞开,4,-0.128434743364
外壳,4,-0.128434743364
撞见,4,-0.128434743364
戴峰,4,-0.128434743364
湿,4,-0.128434743364
小打小闹,4,-0.128434743364
查无此人,4,-0.128434743364
小指,4,-0.128434743364
场镇,4,-0.128434743364
戴俊彪,4,-0.128434743364
查抄,4,-0.128434743364
新办,4,-0.128434743364
小数目,4,-0.128434743364
小新,4,-0.128434743364
外头,4,-0.128434743364
查字典,4,-0.128434743364
截污,4,-0.128434743364
撤职处分,4,-0.128434743364
场次,4,-0.128434743364
月坛,4,-0.128434743364
小桥,4,-0.128434743364
查人,4,-0.128434743364
心智,4,-0.128434743364
广安门,4,-0.128434743364
大饼,4,-0.128434743364
小巷,4,-0.128434743364
法制教育,4,-0.128434743364
柴油车,4,-0.128434743364
国军,4,-0.128434743364
心力,4,-0.128434743364
房产公司,4,-0.128434743364
小天鹅,4,-0.128434743364
柳林,4,-0.128434743364
小妹,4,-0.128434743364
法人地位,4,-0.128434743364
广洲,4,-0.128434743364
炉灰,4,-0.128434743364
小孙女,4,-0.128434743364
撕下,4,-0.128434743364
户户,4,-0.128434743364
心坎,4,-0.128434743364
户均,4,-0.128434743364
炉子,4,-0.128434743364
最高价,4,-0.128434743364
户主,4,-0.128434743364
海难,4,-0.128434743364
撕毁,4,-0.128434743364
天分,4,-0.128434743364
小学部,4,-0.128434743364
均是由,4,-0.128434743364
小官,4,-0.128434743364
小家,4,-0.128434743364
新加坡籍,4,-0.128434743364
灾民,4,-0.128434743364
柯震东,4,-0.128434743364
心怀,4,-0.128434743364
广州美术学院,4,-0.128434743364
